Name: PixelCNN-DS-DEBUG
Factorised: False
Learning rate: 0.001

         Train  Validation
976   0.087890         NaN
977   0.087167         NaN
978   0.089348         NaN
979   0.088455         NaN
980   0.085501         NaN
981   0.092365         NaN
982   0.084805         NaN
983   0.084554         NaN
984   0.088191         NaN
985   0.087276         NaN
986   0.083742         NaN
987   0.085678         NaN
988   0.086459         NaN
989   0.084246         NaN
990   0.084507         NaN
991   0.088058         NaN
992   0.083895         NaN
993   0.084368         NaN
994   0.087480         NaN
995   0.088743         NaN
996   0.085389         NaN
997   0.084857         NaN
998   0.087327         NaN
999   0.083122         NaN
1000  0.076768    0.084370
1001  0.084003         NaN
1002  0.083390         NaN
1003  0.083590         NaN
1004  0.083178         NaN
1005  0.082354         NaN
1006  0.083044         NaN
1007  0.082385         NaN
1008  0.080932         NaN
1009  0.081914         NaN
1010  0.083375         NaN
1011  0.087137         NaN
1012  0.078981         NaN
1013  0.085304         NaN
1014  0.083521         NaN
1015  0.080672         NaN
1016  0.079743         NaN
1017  0.082499         NaN
1018  0.079752         NaN
1019  0.083706         NaN
1020  0.084666         NaN
1021  0.081678         NaN
1022  0.081978         NaN
1023  0.083023         NaN
1024  0.082708         NaN
1025  0.082424         NaN
1026  0.080630         NaN
1027  0.080811         NaN
1028  0.077555         NaN
1029  0.078204         NaN
1030  0.081309         NaN
1031  0.083295         NaN
1032  0.079607         NaN
1033  0.077413         NaN
1034  0.078790         NaN
1035  0.075340         NaN
1036  0.077887         NaN
1037  0.074402         NaN
1038  0.078443         NaN
1039  0.078512         NaN
1040  0.074952         NaN
1041  0.076562         NaN
1042  0.078267         NaN
1043  0.078661         NaN
1044  0.080237         NaN
1045  0.078349         NaN
1046  0.079269         NaN
1047  0.078072         NaN
1048  0.077649         NaN
1049  0.077663         NaN
1050  0.079806         NaN
1051  0.078214         NaN
1052  0.080967         NaN
1053  0.076576         NaN
1054  0.078496         NaN
1055  0.073871         NaN
1056  0.075953         NaN
1057  0.078816         NaN
1058  0.078346         NaN
1059  0.079315         NaN
1060  0.077515         NaN
1061  0.077610         NaN
1062  0.080140         NaN
1063  0.078255         NaN
1064  0.078130         NaN
1065  0.081075         NaN
1066  0.080420         NaN
1067  0.079061         NaN
1068  0.072862         NaN
1069  0.074667         NaN
1070  0.076465         NaN
1071  0.074871         NaN
1072  0.076364         NaN
1073  0.078911         NaN
1074  0.075123         NaN
1075  0.074908         NaN
1076  0.078161         NaN
1077  0.076309         NaN
1078  0.075012         NaN
1079  0.072408         NaN
1080  0.074571         NaN
1081  0.079929         NaN
1082  0.076082         NaN
1083  0.072988         NaN
1084  0.074434         NaN
1085  0.075247         NaN
1086  0.075262         NaN
1087  0.073133         NaN
1088  0.076551         NaN
1089  0.073875         NaN
1090  0.075875         NaN
1091  0.075536         NaN
1092  0.079237         NaN
1093  0.071749         NaN
1094  0.076400         NaN
1095  0.073949         NaN
1096  0.073735         NaN
1097  0.073383         NaN
1098  0.070490         NaN
1099  0.071765         NaN
1100  0.077599    0.073490
1101  0.072421         NaN
1102  0.074049         NaN
1103  0.072792         NaN
1104  0.073111         NaN
1105  0.078780         NaN
1106  0.075343         NaN
1107  0.075682         NaN
1108  0.070979         NaN
1109  0.072301         NaN
1110  0.071403         NaN
1111  0.073479         NaN
1112  0.073386         NaN
1113  0.073042         NaN
1114  0.070272         NaN
1115  0.072474         NaN
1116  0.073198         NaN
1117  0.071743         NaN
1118  0.073481         NaN
1119  0.071193         NaN
1120  0.077259         NaN
1121  0.073238         NaN
1122  0.070390         NaN
1123  0.075179         NaN
1124  0.070708         NaN
1125  0.072120         NaN
1126  0.070799         NaN
1127  0.072438         NaN
1128  0.075418         NaN
1129  0.071722         NaN
1130  0.071246         NaN
1131  0.076707         NaN
1132  0.073026         NaN
1133  0.075158         NaN
1134  0.078628         NaN
1135  0.075141         NaN
1136  0.073285         NaN
1137  0.074323         NaN
1138  0.076476         NaN
1139  0.074948         NaN
1140  0.074566         NaN
1141  0.079097         NaN
1142  0.074031         NaN
1143  0.074587         NaN
1144  0.075486         NaN
1145  0.073102         NaN
1146  0.075058         NaN
1147  0.073659         NaN
1148  0.072212         NaN
1149  0.072603         NaN
1150  0.074052         NaN
1151  0.074309         NaN
1152  0.071048         NaN
1153  0.073238         NaN
1154  0.075759         NaN
1155  0.072995         NaN
1156  0.073215         NaN
1157  0.071133         NaN
1158  0.075681         NaN
1159  0.071018         NaN
1160  0.072258         NaN
1161  0.075536         NaN
1162  0.071934         NaN
1163  0.073385         NaN
1164  0.071386         NaN
1165  0.075762         NaN
1166  0.074967         NaN
1167  0.072911         NaN
1168  0.071411         NaN
1169  0.072924         NaN
1170  0.073568         NaN
1171  0.068267         NaN
1172  0.069305         NaN
1173  0.072449         NaN
1174  0.073431         NaN
1175  0.069310         NaN
1176  0.072983         NaN
1177  0.072187         NaN
1178  0.069690         NaN
1179  0.071776         NaN
1180  0.071466         NaN
1181  0.070750         NaN
1182  0.068921         NaN
1183  0.072222         NaN
1184  0.073580         NaN
1185  0.070720         NaN
1186  0.072583         NaN
1187  0.069078         NaN
1188  0.069570         NaN
1189  0.070389         NaN
1190  0.072492         NaN
1191  0.069341         NaN
1192  0.067331         NaN
1193  0.066085         NaN
1194  0.068933         NaN
1195  0.069021         NaN
1196  0.072988         NaN
1197  0.070811         NaN
1198  0.068418         NaN
1199  0.071618         NaN
1200  0.073684    0.070390
1201  0.070481         NaN
1202  0.072775         NaN
1203  0.068523         NaN
1204  0.072155         NaN
1205  0.071659         NaN
1206  0.075025         NaN
1207  0.071702         NaN
1208  0.070851         NaN
1209  0.073135         NaN
1210  0.072764         NaN
1211  0.073832         NaN
1212  0.073327         NaN
1213  0.070610         NaN
1214  0.071269         NaN
1215  0.074021         NaN
1216  0.067712         NaN
1217  0.068268         NaN
1218  0.072030         NaN
1219  0.070815         NaN
1220  0.070139         NaN
1221  0.068719         NaN
1222  0.067183         NaN
1223  0.067472         NaN
1224  0.068389         NaN
1225  0.069643         NaN
1226  0.069619         NaN
1227  0.070344         NaN
1228  0.070922         NaN
1229  0.072044         NaN
1230  0.070255         NaN
1231  0.069028         NaN
1232  0.066165         NaN
1233  0.069165         NaN
