<pixelCNNMADE.PixelCNNMADE object at 0x7f78092622b0>
         Train  Validation
532   0.234819         NaN
533   0.217063         NaN
534   0.241262         NaN
535   0.225616         NaN
536   0.227462         NaN
537   0.226694         NaN
538   0.231633         NaN
539   0.222720         NaN
540   0.222095         NaN
541   0.222853         NaN
542   0.234830         NaN
543   0.226562         NaN
544   0.229377         NaN
545   0.214493         NaN
546   0.240731         NaN
547   0.243340         NaN
548   0.208538         NaN
549   0.217994         NaN
550   0.245290         NaN
551   0.205423         NaN
552   0.228506         NaN
553   0.223563         NaN
554   0.227658         NaN
555   0.221076         NaN
556   0.239641         NaN
557   0.233246         NaN
558   0.206728         NaN
559   0.225017         NaN
560   0.219045         NaN
561   0.206964         NaN
562   0.208907         NaN
563   0.230789         NaN
564   0.200106         NaN
565   0.209319         NaN
566   0.196295         NaN
567   0.211698         NaN
568   0.198655         NaN
569   0.196514         NaN
570   0.210827         NaN
571   0.197903         NaN
572   0.205368         NaN
573   0.200848         NaN
574   0.201691         NaN
575   0.198852         NaN
576   0.188329         NaN
577   0.203825         NaN
578   0.188567         NaN
579   0.192862         NaN
580   0.194435         NaN
581   0.187451         NaN
582   0.190577         NaN
583   0.179222         NaN
584   0.188065         NaN
585   0.202829         NaN
586   0.187166         NaN
587   0.198681         NaN
588   0.186335         NaN
589   0.181859         NaN
590   0.195991         NaN
591   0.189092         NaN
592   0.200386         NaN
593   0.189921         NaN
594   0.193440         NaN
595   0.185054         NaN
596   0.187950         NaN
597   0.172542         NaN
598   0.178569         NaN
599   0.177029         NaN
600   0.181721    0.183888
601   0.192079         NaN
602   0.172823         NaN
603   0.183943         NaN
604   0.180072         NaN
605   0.166412         NaN
606   0.176357         NaN
607   0.171206         NaN
608   0.180906         NaN
609   0.189155         NaN
610   0.171548         NaN
611   0.175188         NaN
612   0.174505         NaN
613   0.188234         NaN
614   0.180400         NaN
615   0.205448         NaN
616   0.216004         NaN
617   0.207663         NaN
618   0.196307         NaN
619   0.208438         NaN
620   0.198276         NaN
621   0.198532         NaN
622   0.202671         NaN
623   0.190492         NaN
624   0.190150         NaN
625   0.184954         NaN
626   0.180782         NaN
627   0.184195         NaN
628   0.178203         NaN
629   0.196086         NaN
630   0.200438         NaN
631   0.172907         NaN
632   0.178226         NaN
633   0.176656         NaN
634   0.174015         NaN
635   0.205314         NaN
636   0.216573         NaN
637   0.165058         NaN
638   0.183668         NaN
639   0.172069         NaN
640   0.185619         NaN
641   0.173484         NaN
642   0.170627         NaN
643   0.172653         NaN
644   0.169927         NaN
645   0.171218         NaN
646   0.162887         NaN
647   0.166833         NaN
648   0.165702         NaN
649   0.158621         NaN
650   0.165345         NaN
651   0.164554         NaN
652   0.149883         NaN
653   0.151207         NaN
654   0.172623         NaN
655   0.154016         NaN
656   0.165667         NaN
657   0.156752         NaN
658   0.190863         NaN
659   0.198797         NaN
660   0.161272         NaN
661   0.185483         NaN
662   0.214787         NaN
663   0.175192         NaN
664   0.179262         NaN
665   0.180005         NaN
666   0.164487         NaN
667   0.174230         NaN
668   0.191223         NaN
669   0.168197         NaN
670   0.170263         NaN
671   0.167361         NaN
672   0.172560         NaN
673   0.156959         NaN
674   0.159018         NaN
675   0.161860         NaN
676   0.159975         NaN
677   0.145649         NaN
678   0.155844         NaN
679   0.152279         NaN
680   0.153003         NaN
681   0.153220         NaN
682   0.146559         NaN
683   0.149955         NaN
684   0.149257         NaN
685   0.143513         NaN
686   0.147272         NaN
687   0.150366         NaN
688   0.138797         NaN
689   0.138799         NaN
690   0.148437         NaN
691   0.141109         NaN
692   0.138447         NaN
693   0.136635         NaN
694   0.139932         NaN
695   0.133869         NaN
696   0.133711         NaN
697   0.134904         NaN
698   0.138684         NaN
699   0.131329         NaN
700   0.135991    0.129355
701   0.127978         NaN
702   0.143527         NaN
703   0.133243         NaN
704   0.142362         NaN
705   0.133374         NaN
706   0.152981         NaN
707   0.163576         NaN
708   0.141020         NaN
709   0.146366         NaN
710   0.157992         NaN
711   0.137124         NaN
712   0.143789         NaN
713   0.142144         NaN
714   0.135578         NaN
