         Train  Validation
1247  6.590284         NaN
1248  6.596269         NaN
1249  6.592389         NaN
1250  6.593907         NaN
1251  6.587733         NaN
1252  6.593300         NaN
1253  6.588130         NaN
1254  6.594717         NaN
1255  6.589877         NaN
1256  6.596004         NaN
1257  6.592132         NaN
1258  6.592979         NaN
1259  6.590353         NaN
1260  6.591642         NaN
1261  6.591065         NaN
1262  6.588877         NaN
1263  6.595556         NaN
1264  6.589798         NaN
1265  6.595806         NaN
1266  6.591904         NaN
1267  6.593461         NaN
1268  6.587186         NaN
1269  6.592861         NaN
1270  6.587678         NaN
1271  6.594265         NaN
1272  6.589380         NaN
1273  6.595495         NaN
1274  6.591704         NaN
1275  6.592524         NaN
1276  6.589849         NaN
1277  6.591195         NaN
1278  6.590596         NaN
1279  6.588380         NaN
1280  6.595085         NaN
1281  6.589314         NaN
1282  6.595352         NaN
1283  6.591431         NaN
1284  6.593011         NaN
1285  6.586642         NaN
1286  6.592440         NaN
1287  6.587231         NaN
1288  6.593826         NaN
1289  6.588869         NaN
1290  6.594995         NaN
1291  6.591279         NaN
1292  6.592062         NaN
1293  6.589351         NaN
1294  6.590743         NaN
1295  6.590133         NaN
1296  6.587890         NaN
1297  6.594656         NaN
1298  6.588848         NaN
1299  6.594898         NaN
1300  6.590976    6.618674
1301  6.592530         NaN
1302  6.586092         NaN
1303  6.592010         NaN
1304  6.586786         NaN
1305  6.593379         NaN
1306  6.588373         NaN
1307  6.594508         NaN
1308  6.590872         NaN
1309  6.591583         NaN
1310  6.588860         NaN
1311  6.590291         NaN
1312  6.589702         NaN
1313  6.587428         NaN
1314  6.594206         NaN
1315  6.588372         NaN
1316  6.594464         NaN
1317  6.590504         NaN
1318  6.592100         NaN
1319  6.585542         NaN
1320  6.591584         NaN
1321  6.586346         NaN
1322  6.592933         NaN
1323  6.587905         NaN
1324  6.594014         NaN
1325  6.590456         NaN
1326  6.591128         NaN
1327  6.588368         NaN
1328  6.589844         NaN
1329  6.589260         NaN
1330  6.586964         NaN
1331  6.593804         NaN
1332  6.587907         NaN
1333  6.594022         NaN
1334  6.590025         NaN
1335  6.591624         NaN
1336  6.585029         NaN
1337  6.591175         NaN
1338  6.585922         NaN
1339  6.592492         NaN
1340  6.587437         NaN
1341  6.593555         NaN
1342  6.590055         NaN
1343  6.590683         NaN
1344  6.587891         NaN
1345  6.589388         NaN
1346  6.588788         NaN
1347  6.586514         NaN
1348  6.593394         NaN
1349  6.587442         NaN
1350  6.593593         NaN
1351  6.589566         NaN
1352  6.591204         NaN
1353  6.584516         NaN
1354  6.590744         NaN
1355  6.585513         NaN
1356  6.592065         NaN
1357  6.587010         NaN
1358  6.593088         NaN
1359  6.589629         NaN
1360  6.590227         NaN
1361  6.587400         NaN
1362  6.588954         NaN
1363  6.588373         NaN
1364  6.586050         NaN
1365  6.592984         NaN
1366  6.586992         NaN
1367  6.593147         NaN
1368  6.589116         NaN
1369  6.590785         NaN
1370  6.584015         NaN
1371  6.590348         NaN
1372  6.585078         NaN
1373  6.591646         NaN
1374  6.586536         NaN
1375  6.592631         NaN
1376  6.589229         NaN
1377  6.589812         NaN
1378  6.586948         NaN
1379  6.588517         NaN
1380  6.587903         NaN
1381  6.585608         NaN
1382  6.592586         NaN
1383  6.586552         NaN
1384  6.592735         NaN
1385  6.588667         NaN
1386  6.590354         NaN
1387  6.583523         NaN
1388  6.589923         NaN
1389  6.584692         NaN
1390  6.591223         NaN
1391  6.586097         NaN
1392  6.592175         NaN
1393  6.588817         NaN
1394  6.589360         NaN
1395  6.586496         NaN
1396  6.588101         NaN
1397  6.587506         NaN
1398  6.585157         NaN
1399  6.592202         NaN
1400  6.586111    6.619920
1401  6.592319         NaN
1402  6.588205         NaN
1403  6.589905         NaN
1404  6.583048         NaN
1405  6.589532         NaN
1406  6.584273         NaN
1407  6.590822         NaN
1408  6.585679         NaN
1409  6.591733         NaN
1410  6.588412         NaN
1411  6.588935         NaN
1412  6.586066         NaN
1413  6.587680         NaN
1414  6.587074         NaN
1415  6.584736         NaN
1416  6.591806         NaN
1417  6.585679         NaN
1418  6.591904         NaN
1419  6.587766         NaN
1420  6.589507         NaN
1421  6.582592         NaN
1422  6.589137         NaN
1423  6.583884         NaN
1424  6.590425         NaN
1425  6.585262         NaN
1426  6.591298         NaN
1427  6.588002         NaN
1428  6.588521         NaN
1429  6.585632         NaN
1430  6.587269         NaN
1431  6.586645         NaN
1432  6.584317         NaN
1433  6.591444         NaN
1434  6.585249         NaN
1435  6.591483         NaN
1436  6.587331         NaN
1437  6.589087         NaN
1438  6.582154         NaN
1439  6.588737         NaN
1440  6.583489         NaN
1441  6.590019         NaN
1442  6.584842         NaN
1443  6.590867         NaN
1444  6.587612         NaN
1445  6.588106         NaN
1446  6.585208         NaN
1447  6.586867         NaN
1448  6.586249         NaN
1449  6.583899         NaN
1450  6.591065         NaN
1451  6.584844         NaN
1452  6.591091         NaN
1453  6.586898         NaN
1454  6.588700         NaN
1455  6.581705         NaN
1456  6.588337         NaN
1457  6.583107         NaN
1458  6.589622         NaN
1459  6.584445         NaN
1460  6.590443         NaN
1461  6.587211         NaN
1462  6.587695         NaN
1463  6.584801         NaN
1464  6.586468         NaN
1465  6.585855         NaN
1466  6.583490         NaN
1467  6.590704         NaN
1468  6.584437         NaN
1469  6.590682         NaN
1470  6.586459         NaN
1471  6.588270         NaN
1472  6.581303         NaN
1473  6.587969         NaN
1474  6.582723         NaN
1475  6.589232         NaN
1476  6.584050         NaN
1477  6.590028         NaN
1478  6.586830         NaN
1479  6.587299         NaN
1480  6.584394         NaN
1481  6.586094         NaN
1482  6.585439         NaN
1483  6.583077         NaN
1484  6.590367         NaN
1485  6.584021         NaN
1486  6.590299         NaN
1487  6.586045         NaN
1488  6.587896         NaN
1489  6.580905         NaN
1490  6.587573         NaN
1491  6.582353         NaN
1492  6.588837         NaN
1493  6.583675         NaN
1494  6.589614         NaN
1495  6.586442         NaN
1496  6.586893         NaN
1497  6.583996         NaN
1498  6.585722         NaN
1499  6.585047         NaN
1500  6.582701    6.621190
