Name: PixelCNN
Factorised: False
Learning rate: 0.001

         Train  Validation
507   0.215464         NaN
508   0.228242         NaN
509   0.214245         NaN
510   0.205666         NaN
511   0.206918         NaN
512   0.207106         NaN
513   0.217682         NaN
514   0.213762         NaN
515   0.234038         NaN
516   0.215699         NaN
517   0.234894         NaN
518   0.232507         NaN
519   0.229674         NaN
520   0.233003         NaN
521   0.213554         NaN
522   0.208132         NaN
523   0.220875         NaN
524   0.215293         NaN
525   0.220042         NaN
526   0.210197         NaN
527   0.226950         NaN
528   0.212822         NaN
529   0.191440         NaN
530   0.212159         NaN
531   0.214210         NaN
532   0.219554         NaN
533   0.229564         NaN
534   0.230637         NaN
535   0.213368         NaN
536   0.226052         NaN
537   0.219854         NaN
538   0.212646         NaN
539   0.216127         NaN
540   0.207119         NaN
541   0.221013         NaN
542   0.220135         NaN
543   0.231824         NaN
544   0.231533         NaN
545   0.208948         NaN
546   0.220867         NaN
547   0.210044         NaN
548   0.197776         NaN
549   0.199742         NaN
550   0.222610         NaN
551   0.192654         NaN
552   0.213225         NaN
553   0.212268         NaN
554   0.216460         NaN
555   0.211266         NaN
556   0.208270         NaN
557   0.202559         NaN
558   0.199596         NaN
559   0.216388         NaN
560   0.209416         NaN
561   0.198927         NaN
562   0.206063         NaN
563   0.223167         NaN
564   0.195417         NaN
565   0.202014         NaN
566   0.192169         NaN
567   0.210756         NaN
568   0.201230         NaN
569   0.195400         NaN
570   0.212819         NaN
571   0.196264         NaN
572   0.203279         NaN
573   0.199508         NaN
574   0.204186         NaN
575   0.205927         NaN
576   0.196282         NaN
577   0.208612         NaN
578   0.195604         NaN
579   0.191001         NaN
580   0.195246         NaN
581   0.191376         NaN
582   0.196787         NaN
583   0.185376         NaN
584   0.193058         NaN
585   0.204799         NaN
586   0.196372         NaN
587   0.206712         NaN
588   0.206949         NaN
589   0.196317         NaN
590   0.208229         NaN
591   0.199490         NaN
592   0.203088         NaN
593   0.208018         NaN
594   0.204139         NaN
595   0.191210         NaN
596   0.205255         NaN
597   0.184580         NaN
598   0.201286         NaN
599   0.192558         NaN
600   0.191844    0.194427
601   0.204779         NaN
602   0.188234         NaN
603   0.201817         NaN
604   0.192541         NaN
605   0.177431         NaN
606   0.196210         NaN
607   0.184837         NaN
608   0.191678         NaN
609   0.197758         NaN
610   0.189313         NaN
611   0.188327         NaN
612   0.185486         NaN
613   0.185653         NaN
614   0.188114         NaN
615   0.187268         NaN
616   0.200339         NaN
617   0.187270         NaN
618   0.195514         NaN
619   0.195158         NaN
620   0.184852         NaN
621   0.201460         NaN
622   0.202977         NaN
623   0.191168         NaN
624   0.193594         NaN
625   0.200235         NaN
626   0.191350         NaN
627   0.190797         NaN
628   0.195105         NaN
629   0.187718         NaN
630   0.197850         NaN
631   0.195587         NaN
632   0.195407         NaN
633   0.182977         NaN
634   0.200073         NaN
635   0.181701         NaN
636   0.186373         NaN
637   0.172523         NaN
638   0.187140         NaN
639   0.174666         NaN
640   0.187593         NaN
641   0.184758         NaN
642   0.187667         NaN
643   0.184304         NaN
644   0.179499         NaN
645   0.193859         NaN
646   0.185240         NaN
647   0.192846         NaN
648   0.181004         NaN
649   0.182743         NaN
650   0.189610         NaN
651   0.181148         NaN
652   0.175837         NaN
653   0.183537         NaN
654   0.188268         NaN
655   0.189725         NaN
656   0.183267         NaN
657   0.194205         NaN
658   0.185537         NaN
659   0.204581         NaN
660   0.197442         NaN
661   0.188719         NaN
662   0.185552         NaN
663   0.200246         NaN
664   0.184665         NaN
665   0.170767         NaN
666   0.175173         NaN
667   0.180755         NaN
668   0.187534         NaN
669   0.178202         NaN
670   0.177035         NaN
671   0.185066         NaN
672   0.182380         NaN
673   0.167667         NaN
674   0.173602         NaN
675   0.172996         NaN
676   0.170518         NaN
677   0.167306         NaN
678   0.175400         NaN
679   0.173344         NaN
680   0.170556         NaN
681   0.179408         NaN
682   0.177685         NaN
683   0.171512         NaN
684   0.171866         NaN
685   0.160842         NaN
686   0.169364         NaN
687   0.169210         NaN
688   0.170078         NaN
689   0.161635         NaN
690   0.173442         NaN
691   0.164450         NaN
692   0.167250         NaN
693   0.166839         NaN
694   0.175660         NaN
695   0.168221         NaN
696   0.163515         NaN
697   0.158599         NaN
698   0.175294         NaN
699   0.159095         NaN
700   0.165097    0.166803
701   0.168039         NaN
702   0.162413         NaN
703   0.158590         NaN
704   0.167882         NaN
705   0.156985         NaN
706   0.177502         NaN
707   0.167361         NaN
708   0.176572         NaN
709   0.181916         NaN
710   0.167502         NaN
711   0.168414         NaN
712   0.173361         NaN
713   0.179782         NaN
714   0.178047         NaN
715   0.173002         NaN
716   0.173549         NaN
717   0.172171         NaN
718   0.172466         NaN
719   0.175825         NaN
720   0.168059         NaN
721   0.161220         NaN
722   0.161912         NaN
723   0.150198         NaN
724   0.158031         NaN
725   0.155788         NaN
726   0.160963         NaN
727   0.163916         NaN
728   0.162596         NaN
729   0.161910         NaN
730   0.167529         NaN
731   0.153577         NaN
732   0.158303         NaN
733   0.158107         NaN
734   0.151337         NaN
735   0.154566         NaN
736   0.157084         NaN
737   0.151684         NaN
738   0.159750         NaN
739   0.159217         NaN
740   0.149826         NaN
741   0.151691         NaN
742   0.154308         NaN
743   0.148567         NaN
744   0.149223         NaN
745   0.156999         NaN
746   0.148055         NaN
747   0.148943         NaN
748   0.147479         NaN
749   0.156976         NaN
750   0.155843         NaN
751   0.143306         NaN
752   0.149265         NaN
753   0.151456         NaN
754   0.155890         NaN
755   0.158682         NaN
756   0.147349         NaN
757   0.147456         NaN
758   0.143070         NaN
759   0.136043         NaN
760   0.152739         NaN
761   0.149205         NaN
762   0.141905         NaN
763   0.148365         NaN
764   0.149166         NaN
765   0.145711         NaN
766   0.140533         NaN
767   0.157991         NaN
768   0.158134         NaN
769   0.150659         NaN
770   0.148482         NaN
771   0.146044         NaN
772   0.141544         NaN
773   0.154496         NaN
774   0.153335         NaN
775   0.143149         NaN
776   0.138244         NaN
777   0.153709         NaN
778   0.148819         NaN
779   0.162739         NaN
780   0.147573         NaN
781   0.140696         NaN
782   0.166500         NaN
783   0.150977         NaN
784   0.158327         NaN
785   0.168989         NaN
786   0.163766         NaN
787   0.152465         NaN
788   0.162053         NaN
789   0.150001         NaN
790   0.153126         NaN
791   0.151773         NaN
792   0.159564         NaN
793   0.161351         NaN
794   0.148344         NaN
795   0.166658         NaN
796   0.152082         NaN
797   0.150988         NaN
798   0.173586         NaN
799   0.158887         NaN
800   0.158632    0.157866
801   0.152333         NaN
802   0.151424         NaN
803   0.150733         NaN
804   0.158294         NaN
805   0.154185         NaN
806   0.157267         NaN
807   0.162876         NaN
808   0.158927         NaN
809   0.148165         NaN
810   0.162116         NaN
811   0.157780         NaN
812   0.158428         NaN
813   0.150535         NaN
814   0.154315         NaN
815   0.139367         NaN
816   0.148420         NaN
817   0.133107         NaN
818   0.151597         NaN
819   0.137453         NaN
820   0.145876         NaN
821   0.139565         NaN
822   0.136399         NaN
823   0.128589         NaN
824   0.135095         NaN
825   0.134645         NaN
826   0.134758         NaN
827   0.146755         NaN
828   0.134810         NaN
829   0.136811         NaN
830   0.129420         NaN
831   0.135752         NaN
832   0.138877         NaN
833   0.135180         NaN
834   0.133733         NaN
835   0.134565         NaN
836   0.133066         NaN
837   0.133994         NaN
838   0.125062         NaN
839   0.121627         NaN
840   0.135538         NaN
841   0.133789         NaN
842   0.128483         NaN
843   0.133393         NaN
844   0.140912         NaN
845   0.128383         NaN
846   0.126411         NaN
847   0.123648         NaN
848   0.129877         NaN
849   0.127893         NaN
850   0.129324         NaN
851   0.128771         NaN
852   0.126826         NaN
853   0.128293         NaN
854   0.133319         NaN
855   0.129960         NaN
856   0.132363         NaN
857   0.130049         NaN
858   0.127712         NaN
859   0.132845         NaN
860   0.127807         NaN
861   0.131210         NaN
862   0.120016         NaN
