<pixelCNNMADE.PixelCNNMADE object at 0x7f19f72cbbe0>
         Train  Validation
1097  0.079536         NaN
1098  0.079289         NaN
1099  0.077875         NaN
1100  0.089850    0.082845
1101  0.081081         NaN
1102  0.082665         NaN
1103  0.081581         NaN
1104  0.084579         NaN
1105  0.086072         NaN
1106  0.079782         NaN
1107  0.079035         NaN
1108  0.076697         NaN
1109  0.075457         NaN
1110  0.078757         NaN
1111  0.079680         NaN
1112  0.078782         NaN
1113  0.079115         NaN
1114  0.075221         NaN
1115  0.076640         NaN
1116  0.075271         NaN
1117  0.073384         NaN
1118  0.079806         NaN
1119  0.076974         NaN
1120  0.078246         NaN
1121  0.075649         NaN
1122  0.074771         NaN
1123  0.076426         NaN
1124  0.073715         NaN
1125  0.075634         NaN
1126  0.073411         NaN
1127  0.074679         NaN
1128  0.074382         NaN
1129  0.074714         NaN
1130  0.076216         NaN
1131  0.082739         NaN
1132  0.077748         NaN
1133  0.082004         NaN
1134  0.082601         NaN
1135  0.079612         NaN
1136  0.077170         NaN
1137  0.076702         NaN
1138  0.078807         NaN
1139  0.080884         NaN
1140  0.078339         NaN
1141  0.081533         NaN
1142  0.078874         NaN
1143  0.076369         NaN
1144  0.077755         NaN
1145  0.076149         NaN
1146  0.078935         NaN
1147  0.075079         NaN
1148  0.077012         NaN
1149  0.078400         NaN
1150  0.076311         NaN
1151  0.077824         NaN
1152  0.072184         NaN
1153  0.078577         NaN
1154  0.081123         NaN
1155  0.078008         NaN
1156  0.076115         NaN
1157  0.076257         NaN
1158  0.077066         NaN
1159  0.075751         NaN
1160  0.076164         NaN
1161  0.081215         NaN
1162  0.076721         NaN
1163  0.078264         NaN
1164  0.075249         NaN
1165  0.078950         NaN
1166  0.076020         NaN
1167  0.073632         NaN
1168  0.072549         NaN
1169  0.078509         NaN
1170  0.074770         NaN
1171  0.073421         NaN
1172  0.074940         NaN
1173  0.075639         NaN
1174  0.078530         NaN
1175  0.072079         NaN
1176  0.079478         NaN
1177  0.079362         NaN
1178  0.074716         NaN
1179  0.077693         NaN
1180  0.076859         NaN
1181  0.073305         NaN
1182  0.075486         NaN
1183  0.078337         NaN
1184  0.079120         NaN
1185  0.075946         NaN
1186  0.077332         NaN
1187  0.075447         NaN
1188  0.073443         NaN
1189  0.073505         NaN
1190  0.075848         NaN
1191  0.072532         NaN
1192  0.071400         NaN
1193  0.069746         NaN
1194  0.074015         NaN
1195  0.073331         NaN
1196  0.076775         NaN
1197  0.074884         NaN
1198  0.072732         NaN
1199  0.075573         NaN
1200  0.076001    0.072373
1201  0.072606         NaN
1202  0.075224         NaN
1203  0.070135         NaN
1204  0.075188         NaN
1205  0.073606         NaN
1206  0.076506         NaN
1207  0.074524         NaN
1208  0.075395         NaN
1209  0.074590         NaN
1210  0.072977         NaN
1211  0.076740         NaN
1212  0.074883         NaN
1213  0.074396         NaN
1214  0.072466         NaN
1215  0.073514         NaN
1216  0.070322         NaN
1217  0.069362         NaN
1218  0.075536         NaN
1219  0.073905         NaN
1220  0.070402         NaN
1221  0.073315         NaN
1222  0.067829         NaN
1223  0.078314         NaN
1224  0.078892         NaN
1225  0.077261         NaN
1226  0.073961         NaN
